"","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","UF","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DESC_SIT_TOT_TURNO","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","IDENTIFICADOR_LEGENDA","COLIGACAO","ID_LEGENDA","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_ABSOLUTA_PARA_ULTIMO_ELEITO_EM_VOTOS","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM","SHARE_CANDIDATO_LISTA","N_CADEIRAS_GANHAS_PARTIDO","N_CADEIRAS_GANHAS_COLIGACAO"
"518","0002670","2018","CE","CE","2233","06","MARIA GORETE PEREIRA","SUPLENTE","22","PARTIDO DA REPÚBLICA","PR","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,62946,0,132987,1087454,1167942,7,2,2354,0,2354,-2354,5.39,1,6
"519","0002653","2018","CE","CE","6565","06","FRANCISCO LOPES DA SILVA","SUPLENTE","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,56059,0,82955,1087454,1167942,8,1,9241,0,9241,-6887,4.8,0,6
"520","0392736","2018","CE","CE","1331","06","RACHEL XIMENES MARQUES","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,44080,0,481376,1087454,1167942,9,4,21220,0,21220,-11979,3.77,3,6
"521","1464731","2018","CE","CE","1113","06","POLLYANA LUZIA BARBOSA DE MOURA MACEDO","SUPLENTE","11","PROGRESSISTAS","PP","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,42750,0,176773,1087454,1167942,10,2,22550,0,22550,-1330,3.66,1,6
"522","0002276","2018","CE","CE","6510","06","INACIO FRANCISCO DE ASSIS NUNES ARRUDA","SUPLENTE","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,24657,0,82955,1087454,1167942,11,2,40643,0,40643,-18093,2.11,0,6
"523","0432492","2018","CE","CE","1323","06","ANIZIO SANTOS DE MELO","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,6399,0,481376,1087454,1167942,12,5,58901,0,58901,-18258,0.55,3,6
"524","0690691","2018","CE","CE","2222","06","JOAO VERISSIMO DE MORAIS NETO","SUPLENTE","22","PARTIDO DA REPÚBLICA","PR","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,4296,0,132987,1087454,1167942,13,3,61004,0,61004,-2103,0.37,1,6
"525","0002386","2018","CE","CE","3313","06","ANTONIO REGINALDO COSTA MOREIRA","SUPLENTE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,3452,0,4390,1087454,1167942,14,1,61848,0,61848,-844,0.3,0,6
"526","1464612","2018","CE","CE","1300","06","CARLOS EDUARDO BEZERRA MARQUES","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,3133,0,481376,1087454,1167942,15,6,62167,0,62167,-319,0.27,3,6
"527","0060882","2018","CE","CE","1311","06","MARIA DE LOURDES PAZ FELIX","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,2468,0,481376,1087454,1167942,16,7,62832,0,62832,-665,0.21,3,6
"528","1168202","2018","CE","CE","6555","06","SILVIA CAVALLEIRE ARAUJO DA SILVA","SUPLENTE","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,2239,0,82955,1087454,1167942,17,3,63061,0,63061,-229,0.19,0,6
"529","0916181","2018","CE","CE","1151","06","MARIA EDIENE MONTEIRO DO NASCIMENTO DE CASTRO","SUPLENTE","11","PROGRESSISTAS","PP","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,1560,0,176773,1087454,1167942,18,3,63740,0,63740,-679,0.13,1,6
"530","0057422","2018","CE","CE","1351","06","ALBA CRISTINA NOGUEIRA LOPES","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,1363,0,481376,1087454,1167942,19,8,63937,0,63937,-197,0.12,3,6
"531","1464727","2018","CE","CE","1355","06","FRANCISCO CESAR NOGUEIRA DA SILVA","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,1352,0,481376,1087454,1167942,20,9,63948,0,63948,-11,0.12,3,6
"532","1464568","2018","CE","CE","1310","06","RAFAEL TOMYAMA TOLEDO","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,879,0,481376,1087454,1167942,21,10,64421,0,64421,-473,0.08,3,6
"533","0691270","2018","CE","CE","3322","06","JOAO OGENILSON MACEDO LEITE","SUPLENTE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,771,0,4390,1087454,1167942,22,2,64529,0,64529,-108,0.07,0,6
"534","1168233","2018","CE","CE","1344","06","MARIA DE FATIMA OLIVEIRA SILVA","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,602,0,481376,1087454,1167942,23,11,64698,0,64698,-169,0.05,3,6
"535","0655125","2018","CE","CE","2207","06","MARIA ELIANE DO NASCIMENTO CRUZ","SUPLENTE","22","PARTIDO DA REPÚBLICA","PR","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,445,0,132987,1087454,1167942,24,4,64855,0,64855,-157,0.04,1,6
"536","0433773","2018","CE","CE","1335","06","AMILCAR XIMENES PONTE","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,185,0,481376,1087454,1167942,25,12,65115,0,65115,-260,0.02,3,6
"537","0430166","2018","CE","CE","3369","06","EDVANIA MATIAS DE GOES","SUPLENTE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,167,0,4390,1087454,1167942,26,3,65133,0,65133,-18,0.01,0,6
"538","1168376","2018","CE","CE","1177","06","JOSE MARIA MACEDO JUNIOR","NÃO ELEITO","11","PROGRESSISTAS","PP","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,144,0,176773,1087454,1167942,27,4,65156,0,65156,-23,0.01,1,6
"539","1210220","2018","CE","CE","4399","06","ANDREIA GALDINO DE MORAIS","SUPLENTE","43","PARTIDO VERDE","PV","COLIGAÇÃO","PT / PC DO B / PP / PV / PR / PMN","600000502950","EM DEFESA DO CEARÁ","PT / PC DO B / PP / PV / PR / PMN","EM DEFESA DO CEARÁ",1,"045",6,80488,119,0,208973,1087454,1167942,28,2,65181,0,65181,-25,0.01,1,6
"540","1215049","2018","CE","CE","1717","06","HEITOR RODRIGO PEREIRA FREIRE","ELEITO POR MÉDIA","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,97201,0,156161,173778,188817,1,1,0,1,0,NA,51.48,1,1
"541","1216282","2018","CE","CE","2700","06","ROBERIO CAVALCANTE DA PONTE","SUPLENTE","27","DEMOCRACIA CRISTÃ","DC","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,13809,0,17617,173778,188817,2,1,83392,0,83392,-83392,7.31,0,1
"542","1464597","2018","CE","CE","1700","06","RICARDO CELIO CHAGAS BEZERRA","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,13193,0,156161,173778,188817,3,2,84008,0,84008,-616,6.99,1,1
"543","1168389","2018","CE","CE","1751","06","MARCOS ANTONIO DE ARAUJO MENDONÇA","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,10903,0,156161,173778,188817,4,3,86298,0,86298,-2290,5.77,1,1
"544","0063988","2018","CE","CE","1777","06","JORGE ALLAN FONTENELLE LEITAO","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,8419,0,156161,173778,188817,5,4,88782,0,88782,-2484,4.46,1,1
"545","0917277","2018","CE","CE","1755","06","ERASMO CARLOS GOMES SILVA","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,5280,0,156161,173778,188817,6,5,91921,0,91921,-3139,2.8,1,1
"546","1464571","2018","CE","CE","1731","06","REGINA MAURA VILLELA BARBOZA","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,2988,0,156161,173778,188817,7,6,94213,0,94213,-2292,1.58,1,1
"547","0392836","2018","CE","CE","1770","06","ANTONIO IVAN MACEDO","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,2549,0,156161,173778,188817,8,7,94652,0,94652,-439,1.35,1,1
"548","1464609","2018","CE","CE","1720","06","CARLOS ALBERTO SOARES DA CRUZ","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,2179,0,156161,173778,188817,9,8,95022,0,95022,-370,1.15,1,1
"549","0690617","2018","CE","CE","1707","06","DALTRO PEDROSA VERAS FILHO","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,2083,0,156161,173778,188817,10,9,95118,0,95118,-96,1.1,1,1
"550","1464548","2018","CE","CE","1789","06","FRANCISCO LUCAS DE OLIVEIRA","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,1811,0,156161,173778,188817,11,10,95390,0,95390,-272,0.96,1,1
"551","0688434","2018","CE","CE","1750","06","ALEX BENTO ALVES","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,1809,0,156161,173778,188817,12,11,95392,0,95392,-2,0.96,1,1
"552","0655139","2018","CE","CE","1718","06","EDMILSON DE ALMEIDA BARROS JUNIOR","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,1624,0,156161,173778,188817,13,12,95577,0,95577,-185,0.86,1,1
"553","0392832","2018","CE","CE","2710","06","FERNANDO ANTONIO GUIMARAES","SUPLENTE","27","DEMOCRACIA CRISTÃ","DC","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,1440,0,17617,173778,188817,14,2,95761,0,95761,-184,0.76,0,1
"554","1464549","2018","CE","CE","1710","06","JOSE WILLINS DE CASTRO DA SILVA","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,1126,0,156161,173778,188817,15,13,96075,0,96075,-314,0.6,1,1
"555","1464587","2018","CE","CE","1703","06","ANA MARIA TAUCHMANN ROCHA MOURA","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,1037,0,156161,173778,188817,16,14,96164,0,96164,-89,0.55,1,1
"556","1464716","2018","CE","CE","1711","06","FRANCISCO FERNANDES DA SILVA","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,1008,0,156161,173778,188817,17,15,96193,0,96193,-29,0.53,1,1
"557","1212271","2018","CE","CE","2727","06","THIAGO MARQUES SILVA","SUPLENTE","27","DEMOCRACIA CRISTÃ","DC","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,741,0,17617,173778,188817,18,3,96460,0,96460,-267,0.39,0,1
"558","1464867","2018","CE","CE","1771","06","JESSICA NAIARA ALMEIDA DA SILVA RAQUEL","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,699,0,156161,173778,188817,19,16,96502,0,96502,-42,0.37,1,1
"559","0915098","2018","CE","CE","1790","06","MARCELO WAGNER VASCONCELOS","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,596,0,156161,173778,188817,20,17,96605,0,96605,-103,0.32,1,1
"560","0916168","2018","CE","CE","2707","06","LUIZ VALMIR OLIVEIRA CRUZ","SUPLENTE","27","DEMOCRACIA CRISTÃ","DC","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,483,0,17617,173778,188817,21,4,96718,0,96718,-113,0.26,0,1
"561","1464785","2018","CE","CE","2772","06","PAULO HENRIQUE HIPPOLYTO DE AGUIAR","SUPLENTE","27","DEMOCRACIA CRISTÃ","DC","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,479,0,17617,173778,188817,22,5,96722,0,96722,-4,0.25,0,1
"562","1464717","2018","CE","CE","2737","06","FRANCISCO UBIRATAN CASTRO VIANA JUNIOR","SUPLENTE","27","DEMOCRACIA CRISTÃ","DC","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,463,0,17617,173778,188817,23,6,96738,0,96738,-16,0.25,0,1
"563","1168334","2018","CE","CE","1733","06","DIMARAES NUNES PEREIRA","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,410,0,156161,173778,188817,24,18,96791,0,96791,-53,0.22,1,1
"564","1464720","2018","CE","CE","1727","06","FRANCISCO SIMOES DE SOUSA","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,376,0,156161,173778,188817,25,19,96825,0,96825,-34,0.2,1,1
"565","0430792","2018","CE","CE","1794","06","MARIA DO SOCORRO MAIA LANDIM","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,374,0,156161,173778,188817,26,20,96827,0,96827,-2,0.2,1,1
"566","0876186","2018","CE","CE","2711","06","FERNANDES NOGUEIRA CAMELO","SUPLENTE","27","DEMOCRACIA CRISTÃ","DC","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,202,0,17617,173778,188817,27,7,96999,0,96999,-172,0.11,0,1
"567","1464631","2018","CE","CE","1752","06","CINTHIA FERNANDES DE MOURA","NÃO ELEITO","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,145,0,156161,173778,188817,28,21,97056,0,97056,-57,0.08,1,1
"568","1464527","2018","CE","CE","1709","06","CRISTIANE ROBERTA CARVALHO MARTINS","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,111,0,156161,173778,188817,29,22,97090,0,97090,-34,0.06,1,1
"569","0871636","2018","CE","CE","1795","06","MARIA DE FATIMA BEZERRA SILVA","NÃO ELEITO","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,93,0,156161,173778,188817,30,23,97108,0,97108,-18,0.05,1,1
"570","1464696","2018","CE","CE","1702","06","MAILINE NASCIMENTO DA SILVA","NÃO ELEITO","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,63,0,156161,173778,188817,31,24,97138,0,97138,-30,0.03,1,1
"571","1464723","2018","CE","CE","1719","06","VANESSA PEIXOTO CAVALCANTE DE OLIVEIRA","NÃO ELEITO","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,47,0,156161,173778,188817,32,25,97154,0,97154,-16,0.02,1,1
"572","1464724","2018","CE","CE","1747","06","MARILENE DE MOURA FERNANDES","NÃO ELEITO","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","DC / PSL","600000503190","JUNTOS PARA RENOVAR","DC / PSL","JUNTOS PARA RENOVAR",1,"079",2,15039,37,0,156161,173778,188817,33,26,97164,0,97164,-10,0.02,1,1
"573","1168391","2018","CE","CE","1515","06","MOSES HAENDEL MELO RODRIGUES","ELEITO POR QP","15","MOVIMENTO DEMOCRÁTICO BRASILEIRO","MDB","COLIGAÇÃO","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","600000501460","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB",1,"091",8,34871,128526,0,135333,670795,705666,1,1,-17372,0,17372,NA,18.21,1,3
"574","0434911","2018","CE","CE","7777","06","GENECIAS MATEUS NORONHA","ELEITO POR QP","77","SOLIDARIEDADE","SOLIDARIEDADE","COLIGAÇÃO","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","600000501460","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB",1,"091",8,34871,113515,0,140967,670795,705666,2,1,-2361,0,2361,-15011,16.09,1,3
"575","0871632","2018","CE","CE","5555","06","DOMINGOS GOMES DE AGUIAR NETO","ELEITO POR QP","55","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","600000501460","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB",1,"091",8,34871,111154,0,147095,670795,705666,3,1,0,1,0,-2361,15.75,1,3
"576","0061957","2018","CE","CE","1010","06","RONALDO MANCHADO MARTINS","SUPLENTE","10","PARTIDO REPUBLICANO BRASILEIRO","PRB","COLIGAÇÃO","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","600000501460","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB",1,"091",8,34871,101089,0,101089,670795,705666,4,1,10065,0,10065,-10065,14.33,0,3
"577","0430061","2018","CE","CE","1900","06","JOSÉ ADAIL CARNEIRO SILVA","SUPLENTE","19","PODEMOS","PODE","COLIGAÇÃO","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","600000501460","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB",1,"091",8,34871,64089,0,65616,670795,705666,5,1,47065,0,47065,-37000,9.08,0,3
"578","0655132","2018","CE","CE","7070","06","FLAVIO ALVES SABINO","SUPLENTE","70","AVANTE","AVANTE","COLIGAÇÃO","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","600000501460","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB",1,"091",8,34871,47010,0,55276,670795,705666,6,1,64144,0,64144,-17079,6.66,0,3
"579","0433523","2018","CE","CE","5517","06","NORMANDO SÓRACLES GONÇALVES DAMASCENA","SUPLENTE","55","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","600000501460","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB",1,"091",8,34871,28218,0,147095,670795,705666,7,2,82936,0,82936,-18792,4,1,3
"580","1168286","2018","CE","CE","7793","06","ODECIO RODRIGUES CARNEIRO","SUPLENTE","77","SOLIDARIEDADE","SOLIDARIEDADE","COLIGAÇÃO","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","600000501460","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB","MDB / PHS / AVANTE / SOLIDARIEDADE / PSD / PSC / PODE / PRB","MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB",1,"091",8,34871,27452,0,140967,670795,705666,8,2,83702,0,83702,-766,3.89,1,3
