"","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","UF","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DESC_SIT_TOT_TURNO","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","IDENTIFICADOR_LEGENDA","COLIGACAO","ID_LEGENDA","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_ABSOLUTA_PARA_ULTIMO_ELEITO_EM_VOTOS","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM","SHARE_CANDIDATO_LISTA","N_CADEIRAS_GANHAS_PARTIDO","N_CADEIRAS_GANHAS_COLIGACAO"
"115","0881424","2014","AL","AL","2356","06","MARILIA DA SILVA SANTOS","SUPLENTE","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","PP / PPS / PSDC / PRP / PR / PSL / PSB / SD / DEM","200000000070","JUNTOS COM O POVO PELA MELHORIA DE ALAGOAS 1","PP / PPS / PSDC / PRP / PR / PSL / PSB / SD / DEM","JUNTOS COM O POVO PELA MELHORIA DE ALAGOAS 1",1,"048",9,24453,52,0,24286,440297,464750,22,4,76654,0,76654,-28,0.01,0,3
"116","1167155","2014","AL","AL","1166","06","AUDINEIDE SILVA CAVALCANTE","SUPLENTE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PP / PPS / PSDC / PRP / PR / PSL / PSB / SD / DEM","200000000070","JUNTOS COM O POVO PELA MELHORIA DE ALAGOAS 1","PP / PPS / PSDC / PRP / PR / PSL / PSB / SD / DEM","JUNTOS COM O POVO PELA MELHORIA DE ALAGOAS 1",1,"048",9,24453,38,0,125766,440297,464750,23,5,76668,0,76668,-14,0.01,1,3
"117","0884990","2014","AL","AL","2344","06","POLYANNA KAROLYNE HONORATO TEIXEIRA","SUPLENTE","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","PP / PPS / PSDC / PRP / PR / PSL / PSB / SD / DEM","200000000070","JUNTOS COM O POVO PELA MELHORIA DE ALAGOAS 1","PP / PPS / PSDC / PRP / PR / PSL / PSB / SD / DEM","JUNTOS COM O POVO PELA MELHORIA DE ALAGOAS 1",1,"048",9,24453,18,0,24286,440297,464750,24,5,76688,0,76688,-20,0,0,3
"118","1167182","2014","AL","AL","4545","06","PEDRO TORRES BRANDÃO VILELA","ELEITO POR QP","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,119582,0,190081,199605,212364,1,1,0,1,0,NA,56.31,1,1
"119","0000909","2014","AL","AL","4500","06","ROGERIO AUTO TEOFILO","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,47097,0,190081,199605,212364,2,2,72485,0,72485,-72485,22.18,1,1
"120","0016465","2014","AL","AL","4566","06","JORGE VI LAMENHA LINS","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,8515,0,190081,199605,212364,3,3,111067,0,111067,-38582,4.01,1,1
"121","0000933","2014","AL","AL","4555","06","MARCOS ANTONIO FERREIRA NUNES","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,5280,0,190081,199605,212364,4,4,114302,0,114302,-3235,2.49,1,1
"122","0883652","2014","AL","AL","4599","06","VANILDO RUFINO DOS SANTOS","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,4170,0,190081,199605,212364,5,5,115412,0,115412,-1110,1.96,1,1
"123","0403083","2014","AL","AL","4567","06","VENANCIO DOS ANJOS TELES","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,3354,0,190081,199605,212364,6,6,116228,0,116228,-816,1.58,1,1
"124","1167218","2014","AL","AL","1001","06","ANTÔNIO LUIZ DA SILVA","SUPLENTE","10","PARTIDO REPUBLICANO BRASILEIRO","PRB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,3194,0,9524,199605,212364,7,1,116388,0,116388,-160,1.5,0,1
"125","1167125","2014","AL","AL","1077","06","GESIEL ANTÔNIO DE OLIVEIRA","SUPLENTE","10","PARTIDO REPUBLICANO BRASILEIRO","PRB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,2776,0,9524,199605,212364,8,2,116806,0,116806,-418,1.31,0,1
"126","0663443","2014","AL","AL","1011","06","ZEDEQUIAS ALVES RIBEIRO","SUPLENTE","10","PARTIDO REPUBLICANO BRASILEIRO","PRB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,1768,0,9524,199605,212364,9,3,117814,0,117814,-1008,0.83,0,1
"127","0403962","2014","AL","AL","4512","06","MARIA DE FATIMA BRASILEIRO DANYLO","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,1093,0,190081,199605,212364,10,7,118489,0,118489,-675,0.51,1,1
"128","1167112","2014","AL","AL","1000","06","THALES CAVALCANTE NOVAIS DE CASTRO","SUPLENTE","10","PARTIDO REPUBLICANO BRASILEIRO","PRB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,1070,0,9524,199605,212364,11,4,118512,0,118512,-23,0.5,0,1
"129","1167084","2014","AL","AL","4550","06","ADISSON FLORENCIO DA SILVA CORREA","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,740,0,190081,199605,212364,12,8,118842,0,118842,-330,0.35,1,1
"130","0020837","2014","AL","AL","1022","06","CLIUTON SANTOS","SUPLENTE","10","PARTIDO REPUBLICANO BRASILEIRO","PRB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,425,0,9524,199605,212364,13,5,119157,0,119157,-315,0.2,0,1
"131","0017490","2014","AL","AL","1033","06","MARIA DO ROSÁRIO BARBOZA DA SILVA","SUPLENTE","10","PARTIDO REPUBLICANO BRASILEIRO","PRB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,206,0,9524,199605,212364,14,6,119376,0,119376,-219,0.1,0,1
"132","0664850","2014","AL","AL","1052","06","TEODORO CAVALCANTI DE MELO","SUPLENTE","10","PARTIDO REPUBLICANO BRASILEIRO","PRB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,85,0,9524,199605,212364,15,7,119497,0,119497,-121,0.04,0,1
"133","1167176","2014","AL","AL","4595","06","VIVIANE JULIANE RAMOS DA SILVA","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,72,0,190081,199605,212364,16,9,119510,0,119510,-13,0.03,1,1
"134","1167173","2014","AL","AL","4589","06","ANDREIA CHRISTINA DOS SANTOS VITAL","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,63,0,190081,199605,212364,17,10,119519,0,119519,-9,0.03,1,1
"135","0018005","2014","AL","AL","4553","06","JOAO BATISTA DA SILVA","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,61,0,190081,199605,212364,18,11,119521,0,119521,-2,0.03,1,1
"136","1167200","2014","AL","AL","4505","06","JESSYCA BEATRIZ PINTO FERREIRA","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PSDB / PRB","200000000140","UM NOVO JEITO DE FAZER","PSDB / PRB","UM NOVO JEITO DE FAZER",1,"116",2,12759,54,0,190081,199605,212364,19,12,119528,0,119528,-7,0.03,1,1
"137","0022774","2014","AM","AM","4545","06","ARTHUR VIRGILIO DO CARMO RIBEIRO BISNETO","ELEITO POR QP","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,250916,0,250916,853843,898071,1,1,-161463,0,161463,NA,27.94,1,5
"138","0001286","2014","AM","AM","5555","06","SILAS CAMARA","ELEITO POR QP","55","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,166281,0,311476,853843,898071,2,1,-76828,0,76828,-84635,18.52,2,5
"139","0022356","2014","AM","AM","2222","06","ALFREDO PEREIRA DO NASCIMENTO","ELEITO POR QP","22","PARTIDO DA REPÚBLICA","PR","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,120060,0,120644,853843,898071,3,1,-30607,0,30607,-46221,13.37,1,5
"140","0392015","2014","AM","AM","2525","06","PAUDERNEY TOMAZ AVELINO","ELEITO POR QP","25","DEMOCRATAS","DEM","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,103904,0,103904,853843,898071,4,1,-14451,0,14451,-16156,11.57,1,5
"141","0000978","2014","AM","AM","5525","06","ATILA SIDNEY LINS DE ALBUQUERQUE","ELEITO POR MÉDIA","55","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,89453,0,311476,853843,898071,5,2,0,1,0,-14451,9.96,2,5
"142","0027640","2014","AM","AM","5522","06","CARLOS ALBERTO CAVALCANTE DE SOUZA","SUPLENTE","55","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,53020,0,311476,853843,898071,6,3,36433,0,36433,-36433,5.9,2,5
"143","0001157","2014","AM","AM","1900","06","LUIS FELIPE SILVA DE SOUZA","SUPLENTE","19","PARTIDO TRABALHISTA NACIONAL","PTN","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,18950,0,21833,853843,898071,7,1,70503,0,70503,-34070,2.11,0,5
"144","0026467","2014","AM","AM","3131","06","MAURICIO WILKER DE AZEVEDO BARRETO","SUPLENTE","31","PARTIDO HUMANISTA DA SOLIDARIEDADE","PHS","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,16064,0,18988,853843,898071,8,1,73389,0,73389,-2886,1.79,0,5
"145","0668979","2014","AM","AM","3600","06","ALONSO OLIVEIRA DE SOUZA","SUPLENTE","36","PARTIDO TRABALHISTA CRISTÃO","PTC","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,6461,0,11708,853843,898071,9,1,82992,0,82992,-9603,0.72,0,5
"146","0669306","2014","AM","AM","9090","06","VILMA FLORENÇO QUEIROZ","SUPLENTE","90","PARTIDO REPUBLICANO DA ORDEM SOCIAL","PROS","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,5337,0,6758,853843,898071,10,1,84116,0,84116,-1124,0.59,0,5
"147","0887969","2014","AM","AM","3636","06","WALFRAN DE SOUZA TORRES","SUPLENTE","36","PARTIDO TRABALHISTA CRISTÃO","PTC","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,5247,0,11708,853843,898071,11,2,84206,0,84206,-90,0.58,0,5
"148","0405280","2014","AM","AM","3101","06","LUIZ GONZAGA OLIVEIRA DE MORAES","SUPLENTE","31","PARTIDO HUMANISTA DA SOLIDARIEDADE","PHS","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,2924,0,18988,853843,898071,12,2,86529,0,86529,-2323,0.33,0,5
"149","1167321","2014","AM","AM","1919","06","SARAH KALILAH FERNANDES FURTADO","SUPLENTE","19","PARTIDO TRABALHISTA NACIONAL","PTN","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,2883,0,21833,853843,898071,13,2,86570,0,86570,-41,0.32,0,5
"150","0405865","2014","AM","AM","1717","06","GILMAR EDUARDO COSTA DO COUTO","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,2792,0,2792,853843,898071,14,1,86661,0,86661,-91,0.31,0,5
"151","0001277","2014","AM","AM","5577","06","GUARACY DE JESUS DIAS REBELO","SUPLENTE","55","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,2426,0,311476,853843,898071,15,4,87027,0,87027,-366,0.27,2,5
"152","1167278","2014","AM","AM","2014","06","KATIA CILENE DOS SANTOS SILVA","SUPLENTE","20","PARTIDO SOCIAL CRISTÃO","PSC","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,2033,0,2033,853843,898071,16,1,87420,0,87420,-393,0.23,0,5
"153","1167333","2014","AM","AM","4310","06","MONICA GOMES DA SILVA PITANGA","SUPLENTE","43","PARTIDO VERDE","PV","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,1443,0,1944,853843,898071,17,1,88010,0,88010,-590,0.16,0,5
"154","0022651","2014","AM","AM","9007","06","CARLOS CRISTIANO FELIX","SUPLENTE","90","PARTIDO REPUBLICANO DA ORDEM SOCIAL","PROS","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,1421,0,6758,853843,898071,18,2,88032,0,88032,-22,0.16,0,5
"155","0870832","2014","AM","AM","2299","06","MAYSA COSTA DA SILVA","SUPLENTE","22","PARTIDO DA REPÚBLICA","PR","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,584,0,120644,853843,898071,19,2,88869,0,88869,-837,0.07,1,5
"156","0888749","2014","AM","AM","7777","06","ANA CRISTINA DE CARLI","SUPLENTE","77","SOLIDARIEDADE","SD","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,520,0,520,853843,898071,20,1,88933,0,88933,-64,0.06,0,5
"157","0391969","2014","AM","AM","4350","06","JOSE ADALBERTO DA SILVA","NÃO ELEITO","43","PARTIDO VERDE","PV","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,501,0,1944,853843,898071,21,2,88952,0,88952,-19,0.06,0,5
"158","0886955","2014","AM","AM","5515","06","FRANCISCO RITTA BERNARDINO JUNIOR","NÃO ELEITO","55","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,296,0,311476,853843,898071,22,5,89157,0,89157,-205,0.03,2,5
"159","1167386","2014","AM","AM","7035","06","CLEISIANE OLIVEIRA DA SILVA","SUPLENTE","70","PARTIDO TRABALHISTA DO BRASIL","PT DO B","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,207,0,207,853843,898071,23,1,89246,0,89246,-89,0.02,0,5
"160","0406157","2014","AM","AM","5151","06","ERIVALDO COUTINHO AGUIAR","SUPLENTE","51","PARTIDO ECOLÓGICO NACIONAL","PATRIOTA","COLIGAÇÃO","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","400000000460","FAZENDO MAIS POR NOSSA GENTE 1.","PROS / DEM / PSDB / PR / PTN / PSC / PT DO B / PTC / PRTB / PATRIOTA / PV / PHS / PSL / PSD / SD","FAZENDO MAIS POR NOSSA GENTE 1.",1,"031",15,44228,120,0,120,853843,898071,24,1,89333,0,89333,-87,0.01,0,5
"161","0001175","2014","AM","AM","1515","06","MARCOS SERGIO ROTTA","ELEITO POR QP","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","PMDB / PP / PT / PDT / PTB / PPS / PRB / PSDC / PPL / PC DO B","400000000220","RENOVAÇÃO E EXPERIÊNCIA","PMDB / PP / PT / PDT / PTB / PPS / PRB / PSDC / PPL / PC DO B","RENOVAÇÃO E EXPERIÊNCIA",1,"099",10,43722,117955,0,197811,630148,673870,1,1,-46077,0,46077,NA,17.5,1,3
"162","0026821","2014","AM","AM","2323","06","HISSA NAGIB ABRAHÃO FILHO","ELEITO POR QP","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","PMDB / PP / PT / PDT / PTB / PPS / PRB / PSDC / PPL / PC DO B","400000000220","RENOVAÇÃO E EXPERIÊNCIA","PMDB / PP / PT / PDT / PTB / PPS / PRB / PSDC / PPL / PC DO B","RENOVAÇÃO E EXPERIÊNCIA",1,"099",10,43722,113646,0,113646,630148,673870,2,1,-41768,0,41768,-4309,16.86,1,3
"163","0406442","2014","AM","AM","1122","06","MARIA DA CONCEIÇÃO SAMPAIO MOURA","ELEITO POR QP","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PMDB / PP / PT / PDT / PTB / PPS / PRB / PSDC / PPL / PC DO B","400000000220","RENOVAÇÃO E EXPERIÊNCIA","PMDB / PP / PT / PDT / PTB / PPS / PRB / PSDC / PPL / PC DO B","RENOVAÇÃO E EXPERIÊNCIA",1,"099",10,43722,71878,0,71878,630148,673870,3,1,0,1,0,-41768,10.67,1,3
