"","UF","ID_LEGENDA","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DES_SITUACAO_CANDIDATURA","COD_SIT_TOT_TURNO","DESC_SIT_TOT_TURNO","COD_SITUACAO_CANDIDATO_TOT","DES_SITUACAO_CANDIDATO_TOT","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","CODIGO_LEGENDA","SIGLA_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","QTDE_VOTOS","QTDE_VOTO_NOMINAL","QTDE_VOTO_LEGENDA","IDENTIFICADOR_LEGENDA","COLIGACAO","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM_LISTA","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM_PARTIDO","SHARE_CANDIDATO_LISTA","DISTANCIA_ABSOLUTA_PARA_N_MENOS_UM_LISTA","DISTANCIA_ABSOLUTA_PARA_N_MENOS_UM_PARTIDO","QUEBRA_MAXIMA_LISTA","QUEBRA_MAXIMA_PARTIDO","N_COMPETIDORES_LISTA","N_COMPETIDORES_PARTIDO","N_TOTAL_COMPETIDORES_DISTRITO"
"1690","MS","56","0394885","2006","MS","5611","06","JOSÉ TOMAZ DA SILVA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","56","PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL","PRONA","PARTIDO ISOLADO","1003","#NE","PRONA","100300000000","#NULO","PRONA","1","1","0","PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL",0,1,0,317,1385,9119,638182,638182,6,6,-279,0,-125,-125,0.05,125,125,0,0,8,8,71
"1691","MS","56","0657103","2006","MS","5677","06","CLÓVIS SANTANA REIS","DEFERIDO","4","NÃO ELEITO","#NE","#NE","56","PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL","PRONA","PARTIDO ISOLADO","1003","#NE","PRONA","100300000000","#NULO","PRONA","1","1","0","PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL",0,1,0,55,1385,9119,638182,638182,7,7,-17,0,-262,-262,0.01,262,262,0,0,8,8,71
"1692","MS","56","0657141","2006","MS","5699","06","DELVAIR SOARES","DEFERIDO","4","NÃO ELEITO","#NE","#NE","56","PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL","PRONA","PARTIDO ISOLADO","1003","#NE","PRONA","100300000000","#NULO","PRONA","1","1","0","PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL",0,1,0,38,1385,9119,638182,638182,8,8,0,1,-17,-17,0.01,17,17,0,0,8,8,71
"1693","MT","049","0175418","2006","MT","5050","06","WALDIR BERTULIO","DEFERIDO","4","NÃO ELEITO","#NE","#NE","50","PARTIDO SOCIALISMO E LIBERDADE","PSOL","COLIGAÇÃO","1005","#NE","PSOL / PSTU","100000000000","FRENTE DE ESQUERDA MATO GROSSO","PSOL / PSTU","1","1","0","FRENTE DE ESQUERDA MATO GROSSO",1,2,1825,1507,0,2123,2123,3948,1,1,-891,0,NA,NA,38.17,NA,NA,NA,NA,2,2,92
"1694","MT","049","0657233","2006","MT","5000","06","HELIO ANTUNES BRANDAO NETO","DEFERIDO","4","NÃO ELEITO","#NE","#NE","50","PARTIDO SOCIALISMO E LIBERDADE","PSOL","COLIGAÇÃO","1005","#NE","PSOL / PSTU","100000000000","FRENTE DE ESQUERDA MATO GROSSO","PSOL / PSTU","2","2","0","FRENTE DE ESQUERDA MATO GROSSO",1,2,1825,616,0,2123,2123,3948,2,2,0,1,-891,-891,15.6,891,891,1,1,2,2,92
"1695","MT","064","0657262","2006","MT","1234","06","SAMIR SEBASTIAO DA COSTA RIBEIRO","DEFERIDO","4","NÃO ELEITO","#NE","#NE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","1014","#NE","PDT / PSC","100100000000","FRENTE TRABALHISTA CRISTÃ","PDT / PSC","1","1","0","FRENTE TRABALHISTA CRISTÃ",1,2,10379,5229,0,10945,15233,25612,1,1,-5048,0,NA,NA,20.42,NA,NA,NA,NA,11,7,92
"1696","MT","064","0006727","2006","MT","2006","06","JOSE DOMINGOS DE MAGALHAES","DEFERIDO","4","NÃO ELEITO","#NE","#NE","20","PARTIDO SOCIAL CRISTÃO","PSC","COLIGAÇÃO","1014","#NE","PDT / PSC","100100000000","FRENTE TRABALHISTA CRISTÃ","PDT / PSC","1","1","0","FRENTE TRABALHISTA CRISTÃ",1,2,10379,3499,0,4288,15233,25612,2,1,-3318,0,-1730,-1730,13.66,1730,1730,0,0,11,4,92
"1697","MT","064","0006475","2006","MT","1233","06","AURELIO AUGUSTO GONCALVES DA SILVA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","1014","#NE","PDT / PSC","100100000000","FRENTE TRABALHISTA CRISTÃ","PDT / PSC","2","2","0","FRENTE TRABALHISTA CRISTÃ",1,2,10379,2890,0,10945,15233,25612,3,2,-2709,0,-609,-609,11.28,609,609,0,1,11,7,92
"1698","MT","064","0511803","2006","MT","2020","06","CARLOS AUGUSTO CANDIA AZEVEDO","DEFERIDO","4","NÃO ELEITO","#NE","#NE","20","PARTIDO SOCIAL CRISTÃO","PSC","COLIGAÇÃO","1014","#NE","PDT / PSC","100100000000","FRENTE TRABALHISTA CRISTÃ","PDT / PSC","1","1","0","FRENTE TRABALHISTA CRISTÃ",1,2,10379,386,0,4288,15233,25612,9,2,-205,0,-35,-2504,1.51,35,2504,0,1,11,4,92
"1699","MT","064","0657235","2006","MT","1216","06","MIRIAM CALAZANS DOS SANTOS","DEFERIDO","4","NÃO ELEITO","#NE","#NE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","1014","#NE","PDT / PSC","100100000000","FRENTE TRABALHISTA CRISTÃ","PDT / PSC","1","1","0","FRENTE TRABALHISTA CRISTÃ",1,2,10379,670,0,10945,15233,25612,4,3,-489,0,-2220,284,2.62,2220,284,1,0,11,7,92
"1700","MT","064","0394979","2006","MT","2069","06","MANOEL BRAZ DE OLIVEIRA FILHO","DEFERIDO","4","NÃO ELEITO","#NE","#NE","20","PARTIDO SOCIAL CRISTÃO","PSC","COLIGAÇÃO","1014","#NE","PDT / PSC","100100000000","FRENTE TRABALHISTA CRISTÃ","PDT / PSC","1","1","0","FRENTE TRABALHISTA CRISTÃ",1,2,10379,222,0,4288,15233,25612,10,3,-41,0,-164,-448,0.87,164,448,0,0,11,4,92
"1701","MT","064","0657213","2006","MT","1223","06","ARAHAO NUNES CABRAL","DEFERIDO","4","NÃO ELEITO","#NE","#NE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","1014","#NE","PDT / PSC","100100000000","FRENTE TRABALHISTA CRISTÃ","PDT / PSC","1","1","0","FRENTE TRABALHISTA CRISTÃ",1,2,10379,627,0,10945,15233,25612,5,4,-446,0,-43,405,2.45,43,405,0,0,11,7,92
"1702","MT","064","0510776","2006","MT","2013","06","HEDVIRGES BENEVIDES DE SOUZA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","20","PARTIDO SOCIAL CRISTÃO","PSC","COLIGAÇÃO","1014","#NE","PDT / PSC","100100000000","FRENTE TRABALHISTA CRISTÃ","PDT / PSC","1","1","0","FRENTE TRABALHISTA CRISTÃ",1,2,10379,181,0,4288,15233,25612,11,4,0,1,-41,-446,0.71,41,446,0,0,11,4,92
"1703","MT","064","0657249","2006","MT","1215","06","EDUARDO CUNHA MONTEIRO","DEFERIDO","4","NÃO ELEITO","#NE","#NE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","1014","#NE","PDT / PSC","100100000000","FRENTE TRABALHISTA CRISTÃ","PDT / PSC","1","1","0","FRENTE TRABALHISTA CRISTÃ",1,2,10379,593,0,10945,15233,25612,6,5,-412,0,-34,412,2.32,34,412,0,0,11,7,92
"1704","MT","064","0006674","2006","MT","1222","06","JOAO VAZ DE OLIVEIRA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","1014","#NE","PDT / PSC","100100000000","FRENTE TRABALHISTA CRISTÃ","PDT / PSC","1","1","0","FRENTE TRABALHISTA CRISTÃ",1,2,10379,515,0,10945,15233,25612,7,6,-334,0,-78,-78,2.01,78,78,0,0,11,7,92
"1705","MT","064","0657181","2006","MT","1200","06","CELIO CELSO BECKMANN","DEFERIDO","4","NÃO ELEITO","#NE","#NE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","1014","#NE","PDT / PSC","100100000000","FRENTE TRABALHISTA CRISTÃ","PDT / PSC","1","1","0","FRENTE TRABALHISTA CRISTÃ",1,2,10379,421,0,10945,15233,25612,8,7,-240,0,-94,-94,1.64,94,94,0,0,11,7,92
"1706","MT","074","0006488","2006","MT","1313","06","CARLOS AUGUSTO ABICALIL","DEFERIDO","1","ELEITO","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","31","31","0","MATO GROSSO POR INTEIRO",1,4,21528,128851,0,159482,165321,186849,1,1,-128794,0,NA,NA,68.96,NA,NA,NA,NA,14,9,92
"1707","MT","074","0173330","2006","MT","7070","06","MANOEL OLEGARIO DE SOUZA NETO","DEFERIDO","5","SUPLENTE","#NE","#NE","70","PARTIDO TRABALHISTA DO BRASIL","PT DO B","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","3","3","0","MATO GROSSO POR INTEIRO",1,4,21528,3674,0,3674,165321,186849,5,1,-3617,0,-2529,-125177,1.97,2529,125177,0,1,14,1,92
"1708","MT","074","0657255","2006","MT","6547","06","AISLAN SEBASTIAO CUNHA GALVAO","DEFERIDO","5","SUPLENTE","#NE","#NE","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","1","1","0","MATO GROSSO POR INTEIRO",1,4,21528,1219,0,2108,165321,186849,10,1,-1162,0,-479,-2455,0.65,479,2455,0,0,14,3,92
"1709","MT","074","0657263","2006","MT","5678","06","PAULO TADEU DA SILVA PEDRA","DEFERIDO","5","SUPLENTE","#NE","#NE","56","PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL","PRONA","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","1","1","0","MATO GROSSO POR INTEIRO",1,4,21528,57,0,57,165321,186849,14,1,0,1,-234,-1162,0.03,234,1162,0,1,14,1,92
"1710","MT","074","0175743","2006","MT","1321","06","JOAO ROBERTO FERLIN","DEFERIDO","5","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","1","1","0","MATO GROSSO POR INTEIRO",1,4,21528,7982,0,159482,165321,186849,2,2,-7925,0,-120869,7925,4.27,120869,7925,1,1,14,9,92
"1711","MT","074","0657219","2006","MT","6565","06","ANTONIO AGUIAR FERREIRA","DEFERIDO","5","SUPLENTE","#NE","#NE","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","1","1","0","MATO GROSSO POR INTEIRO",1,4,21528,598,0,2108,165321,186849,12,2,-541,0,-6,-7384,0.32,6,7384,0,1,14,3,92
"1712","MT","074","0006466","2006","MT","1310","06","JOSE FERREIRA LEMOS NETO","DEFERIDO","5","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","1","1","0","MATO GROSSO POR INTEIRO",1,4,21528,7329,0,159482,165321,186849,3,3,-7272,0,-653,6731,3.92,653,6731,0,0,14,9,92
"1713","MT","074","0512122","2006","MT","6567","06","MAURILIA BORGES","DEFERIDO","5","SUPLENTE","#NE","#NE","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","1","1","0","MATO GROSSO POR INTEIRO",1,4,21528,291,0,2108,165321,186849,13,3,-234,0,-307,-7038,0.16,307,7038,0,0,14,3,92
"1714","MT","074","0510242","2006","MT","1300","06","JOSE ROBERTO DE OLIVEIRA RODRIGUES","DEFERIDO","5","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","1","1","0","MATO GROSSO POR INTEIRO",1,4,21528,6203,0,159482,165321,186849,4,4,-6146,0,-1126,5912,3.32,1126,5912,0,0,14,9,92
"1715","MT","074","0510695","2006","MT","1333","06","MANOEL LUIZ NOSCHANG","DEFERIDO","5","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","1","1","0","MATO GROSSO POR INTEIRO",1,4,21528,2547,0,159482,165321,186849,6,5,-2490,0,-1127,-3656,1.36,1127,3656,0,0,14,9,92
"1716","MT","074","0006605","2006","MT","1330","06","ENELINDA MARIA APARECIDA DOS SANTOS SCALA","DEFERIDO","5","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","2","2","0","MATO GROSSO POR INTEIRO",1,4,21528,2239,0,159482,165321,186849,7,6,-2182,0,-308,-308,1.2,308,308,0,0,14,9,92
"1717","MT","074","0507909","2006","MT","1331","06","JOAO BATISTA DOS ANJOS","DEFERIDO","5","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","1","1","0","MATO GROSSO POR INTEIRO",1,4,21528,2029,0,159482,165321,186849,8,7,-1972,0,-210,-210,1.09,210,210,0,0,14,9,92
"1718","MT","074","0006558","2006","MT","1338","06","CARLOS ALBERTO CASTANHO SCHOLTAO","DEFERIDO","5","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","1","1","0","MATO GROSSO POR INTEIRO",1,4,21528,1698,0,159482,165321,186849,9,8,-1641,0,-331,-331,0.91,331,331,0,0,14,9,92
"1719","MT","074","0657203","2006","MT","1304","06","DOMINGOS SAVIO DA CUNHA GARCIA","DEFERIDO","5","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","1058","#NE","PT / PT DO B / PC DO B / PRONA","100800000000","MATO GROSSO POR INTEIRO","PC DO B / PRONA / PT / PT DO B","1","1","0","MATO GROSSO POR INTEIRO",1,4,21528,604,0,159482,165321,186849,11,9,-547,0,-615,-1094,0.32,615,1094,0,0,14,9,92
"1720","MT","075","0006723","2006","MT","1123","06","PEDRO HENRY NETO","DEFERIDO","1","ELEITO","#NE","#NE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","1044","#NE","PP / PFL","100600000000","MATO GROSSO UNIDO E JUSTO I","PFL / PP","2","2","0","MATO GROSSO UNIDO E JUSTO I",1,2,22159,73312,0,233006,351656,373815,1,1,-71966,0,NA,NA,19.61,NA,NA,NA,NA,12,6,92
"1721","MT","075","0006497","2006","MT","2527","06","CELCITA ROSA PINHEIRO DA SILVA","DEFERIDO","5","SUPLENTE","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","1044","#NE","PP / PFL","100600000000","MATO GROSSO UNIDO E JUSTO I","PFL / PP","3","3","0","MATO GROSSO UNIDO E JUSTO I",1,2,22159,46517,0,118650,351656,373815,4,1,-45171,0,-3432,-26795,12.44,3432,26795,0,0,12,6,92
"1722","MT","075","0006492","2006","MT","1140","06","ELIENE JOSE DE LIMA","DEFERIDO","1","ELEITO","#NE","#NE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","1044","#NE","PP / PFL","100600000000","MATO GROSSO UNIDO E JUSTO I","PFL / PP","11","11","0","MATO GROSSO UNIDO E JUSTO I",1,2,22159,65855,0,233006,351656,373815,2,2,-64509,0,-7457,19338,17.62,7457,19338,0,0,12,6,92
"1723","MT","075","0171732","2006","MT","2580","06","BENEDITO FRANCISCO CURVO","DEFERIDO","5","SUPLENTE","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","1044","#NE","PP / PFL","100600000000","MATO GROSSO UNIDO E JUSTO I","PFL / PP","8","8","0","MATO GROSSO UNIDO E JUSTO I",1,2,22159,37257,0,118650,351656,373815,6,2,-35911,0,-3909,-28598,9.97,3909,28598,0,0,12,6,92
"1724","MT","075","0006516","2006","MT","1122","06","FRANCISCO TARQUINIO DALTRO","DEFERIDO","5","SUPLENTE","#NE","#NE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","1044","#NE","PP / PFL","100600000000","MATO GROSSO UNIDO E JUSTO I","PFL / PP","17","17","0","MATO GROSSO UNIDO E JUSTO I",1,2,22159,49949,0,233006,351656,373815,3,3,-48603,0,-15906,12692,13.36,15906,12692,0,0,12,6,92
"1725","MT","075","0174221","2006","MT","2515","06","JULIANO JORGE BORACZYNSKI","DEFERIDO","5","SUPLENTE","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","1044","#NE","PP / PFL","100600000000","MATO GROSSO UNIDO E JUSTO I","PFL / PP","3","3","0","MATO GROSSO UNIDO E JUSTO I",1,2,22159,19441,0,118650,351656,373815,7,3,-18095,0,-17816,-30508,5.2,17816,30508,1,0,12,6,92
"1726","MT","075","0006521","2006","MT","1111","06","ROGERIO LUCIO SOARES DA SILVA","DEFERIDO","5","SUPLENTE","#NE","#NE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","1044","#NE","PP / PFL","100600000000","MATO GROSSO UNIDO E JUSTO I","PFL / PP","2","2","0","MATO GROSSO UNIDO E JUSTO I",1,2,22159,41166,0,233006,351656,373815,5,4,-39820,0,-5351,21725,11.01,5351,21725,0,1,12,6,92
"1727","MT","075","0174865","2006","MT","2525","06","JOSE ROBERTO BEZERRA","DEFERIDO","5","SUPLENTE","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","1044","#NE","PP / PFL","100600000000","MATO GROSSO UNIDO E JUSTO I","PFL / PP","1","1","0","MATO GROSSO UNIDO E JUSTO I",1,2,22159,6181,0,118650,351656,373815,8,4,-4835,0,-13260,-34985,1.65,13260,34985,0,1,12,6,92
"1728","MT","075","0176373","2006","MT","2565","06","LUECI RAMOS LOURENCO","DEFERIDO","5","SUPLENTE","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","1044","#NE","PP / PFL","100600000000","MATO GROSSO UNIDO E JUSTO I","PFL / PP","5","5","0","MATO GROSSO UNIDO E JUSTO I",1,2,22159,5855,0,118650,351656,373815,9,5,-4509,0,-326,-326,1.57,326,326,0,0,12,6,92
"1729","MT","075","0395001","2006","MT","1120","06","OZIEL CATARINO BOM DESPACHO FARIAS","DEFERIDO","5","SUPLENTE","#NE","#NE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","1044","#NE","PP / PFL","100600000000","MATO GROSSO UNIDO E JUSTO I","PFL / PP","2","2","0","MATO GROSSO UNIDO E JUSTO I",1,2,22159,1378,0,233006,351656,373815,11,5,-32,0,-2021,-4477,0.37,2021,4477,0,0,12,6,92
"1730","MT","075","0657251","2006","MT","2500","06","PEDRO RODRIGUES LIMA","DEFERIDO","5","SUPLENTE","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","1044","#NE","PP / PFL","100600000000","MATO GROSSO UNIDO E JUSTO I","PFL / PP","1","1","0","MATO GROSSO UNIDO E JUSTO I",1,2,22159,3399,0,118650,351656,373815,10,6,-2053,0,-2456,2021,0.91,2456,2021,0,0,12,6,92
"1731","MT","075","0171218","2006","MT","1133","06","EDGAR PIANA PEREIRA","DEFERIDO","5","SUPLENTE","#NE","#NE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","1044","#NE","PP / PFL","100600000000","MATO GROSSO UNIDO E JUSTO I","PFL / PP","1","1","0","MATO GROSSO UNIDO E JUSTO I",1,2,22159,1346,0,233006,351656,373815,12,6,0,1,-32,-2053,0.36,32,2053,0,0,12,6,92
"1732","MT","130","0006689","2006","MT","2290","06","WELLINGTON ANTONIO FAGUNDES","DEFERIDO","1","ELEITO","#NE","#NE","22","PARTIDO LIBERAL","PL","COLIGAÇÃO","1041","#NE","PMDB / PL / PTB","100500000000","UNIDADE E TRABALHO I","PL / PMDB / PTB","1","1","0","UNIDADE E TRABALHO I",1,3,17729,78215,0,100126,265204,282933,1,1,-78170,0,NA,NA,27.64,NA,NA,NA,NA,18,4,92
"1733","MT","130","0006580","2006","MT","1515","06","CARLOS GOMES BEZERRA","DEFERIDO","3","MÉDIA","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","1041","#NE","PMDB / PL / PTB","100500000000","UNIDADE E TRABALHO I","PL / PMDB / PTB","8","8","0","UNIDADE E TRABALHO I",1,3,17729,75365,0,139491,265204,282933,2,1,-75320,0,-2850,-2850,26.64,2850,2850,0,0,18,9,92
"1734","MT","130","0006714","2006","MT","1400","06","RICARTE DE FREITAS JUNIOR","DEFERIDO","5","SUPLENTE","#NE","#NE","14","PARTIDO TRABALHISTA BRASILEIRO","PTB","COLIGAÇÃO","1041","#NE","PMDB / PL / PTB","100500000000","UNIDADE E TRABALHO I","PL / PMDB / PTB","6","6","0","UNIDADE E TRABALHO I",1,3,17729,22672,0,25587,265204,282933,4,1,-22627,0,-309,-52693,8.01,309,52693,0,1,18,5,92
"1735","MT","130","0657226","2006","MT","1523","06","VICTORIO GALLI FILHO","DEFERIDO","5","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","1041","#NE","PMDB / PL / PTB","100500000000","UNIDADE E TRABALHO I","PL / PMDB / PTB","5","5","0","UNIDADE E TRABALHO I",1,3,17729,22981,0,139491,265204,282933,3,2,-22936,0,-52384,309,8.12,52384,309,1,0,18,9,92
"1736","MT","130","0509249","2006","MT","2222","06","ALENCAR FARINA","DEFERIDO","5","SUPLENTE","#NE","#NE","22","PARTIDO LIBERAL","PL","COLIGAÇÃO","1041","#NE","PMDB / PL / PTB","100500000000","UNIDADE E TRABALHO I","PL / PMDB / PTB","7","7","0","UNIDADE E TRABALHO I",1,3,17729,15024,0,100126,265204,282933,5,2,-14979,0,-7648,-7957,5.31,7648,7957,0,0,18,4,92
"1737","MT","130","0175568","2006","MT","1401","06","CECILIO DE JESUS GAETA","DEFERIDO","5","SUPLENTE","#NE","#NE","14","PARTIDO TRABALHISTA BRASILEIRO","PTB","COLIGAÇÃO","1041","#NE","PMDB / PL / PTB","100500000000","UNIDADE E TRABALHO I","PL / PMDB / PTB","1","1","0","UNIDADE E TRABALHO I",1,3,17729,1577,0,25587,265204,282933,12,2,-1532,0,-1546,-13447,0.56,1546,13447,0,0,18,5,92
"1738","MT","130","0171034","2006","MT","1580","06","JACY RIBEIRO DE PROENCA","DEFERIDO","5","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","1041","#NE","PMDB / PL / PTB","100500000000","UNIDADE E TRABALHO I","PL / PMDB / PTB","5","5","0","UNIDADE E TRABALHO I",1,3,17729,12613,0,139491,265204,282933,6,3,-12568,0,-2411,11036,4.46,2411,11036,0,1,18,9,92
"1739","MT","130","0176446","2006","MT","2200","06","JEREMIAS PINITA AWE TSIBODOWAPRE","DEFERIDO","5","SUPLENTE","#NE","#NE","22","PARTIDO LIBERAL","PL","COLIGAÇÃO","1041","#NE","PMDB / PL / PTB","100500000000","UNIDADE E TRABALHO I","PL / PMDB / PTB","1","1","0","UNIDADE E TRABALHO I",1,3,17729,3764,0,100126,265204,282933,10,3,-3719,0,-2707,-8849,1.33,2707,8849,0,1,18,4,92
"1740","MT","130","0395121","2006","MT","1414","06","JOSE PETAN TOLEDO PIZZA","DEFERIDO","5","SUPLENTE","#NE","#NE","14","PARTIDO TRABALHISTA BRASILEIRO","PTB","COLIGAÇÃO","1041","#NE","PMDB / PL / PTB","100500000000","UNIDADE E TRABALHO I","PL / PMDB / PTB","2","2","0","UNIDADE E TRABALHO I",1,3,17729,756,0,25587,265204,282933,13,3,-711,0,-821,-3008,0.27,821,3008,0,0,18,5,92
"1741","MT","130","0512150","2006","MT","1555","06","JOSUE DE JESUS SILVA","DEFERIDO","5","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","1041","#NE","PMDB / PL / PTB","100500000000","UNIDADE E TRABALHO I","PL / PMDB / PTB","3","3","0","UNIDADE E TRABALHO I",1,3,17729,10729,0,139491,265204,282933,7,4,-10684,0,-1884,9973,3.79,1884,9973,0,0,18,9,92
"1742","MT","130","0172808","2006","MT","2223","06","EDUARDO GOMES SILVA","DEFERIDO","5","SUPLENTE","#NE","#NE","22","PARTIDO LIBERAL","PL","COLIGAÇÃO","1041","#NE","PMDB / PL / PTB","100500000000","UNIDADE E TRABALHO I","PL / PMDB / PTB","2","2","0","UNIDADE E TRABALHO I",1,3,17729,3123,0,100126,265204,282933,11,4,-3078,0,-641,-7606,1.1,641,7606,0,0,18,4,92
