"","UF","ID_LEGENDA","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DES_SITUACAO_CANDIDATURA","COD_SIT_TOT_TURNO","DESC_SIT_TOT_TURNO","COD_SITUACAO_CANDIDATO_TOT","DES_SITUACAO_CANDIDATO_TOT","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","CODIGO_LEGENDA","SIGLA_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","QTDE_VOTOS","QTDE_VOTO_NOMINAL","QTDE_VOTO_LEGENDA","IDENTIFICADOR_LEGENDA","COLIGACAO","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM_LISTA","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM_PARTIDO","SHARE_CANDIDATO_LISTA","DISTANCIA_ABSOLUTA_PARA_N_MENOS_UM_LISTA","DISTANCIA_ABSOLUTA_PARA_N_MENOS_UM_PARTIDO","QUEBRA_MAXIMA_LISTA","QUEBRA_MAXIMA_PARTIDO","N_COMPETIDORES_LISTA","N_COMPETIDORES_PARTIDO","N_TOTAL_COMPETIDORES_DISTRITO"
"1387","MG","091","0873803","2010","MG","1367","06","ELIZABETH SOARES ROCHA","DEFERIDO","2","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,1715,0,1613708,2912549,3188664,58,32,-84176,0,-40,1165,0.05,40,1165,0,0,88,41,538
"1388","MG","091","0873328","2010","MG","1532","06","ROSEMARY BAETA","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,394,0,1023386,2912549,3188664,80,32,-85497,0,-26,-1321,0.01,26,1321,0,0,88,36,538
"1389","MG","091","0121645","2010","MG","1316","06","ARCANJO NUNES DOS SANTOS","DEFERIDO","2","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,1667,0,1613708,2912549,3188664,59,33,-84224,0,-48,1273,0.05,48,1273,0,0,88,41,538
"1390","MG","091","0873586","2010","MG","1503","06","MARLENE ELMAZA GOMES FIGUEIREDO ROCHA","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,393,0,1023386,2912549,3188664,81,33,-85498,0,-1,-1274,0.01,1,1274,0,0,88,36,538
"1391","MG","091","0656653","2010","MG","1321","06","NELSON DA SILVA PEREIRA","DEFERIDO","2","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,1493,0,1613708,2912549,3188664,61,34,-84398,0,-21,1100,0.05,21,1100,0,0,88,41,538
"1392","MG","091","0873848","2010","MG","1565","06","NASTA HANNA JOUKHADAR","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,393,0,1023386,2912549,3188664,82,34,-85498,0,0,-1100,0.01,0,1100,0,0,88,36,538
"1393","MG","091","0005962","2010","MG","1341","06","LUIS DO NASCIMENTO","DEFERIDO","2","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,1050,0,1613708,2912549,3188664,65,35,-84841,0,-247,657,0.03,247,657,0,0,88,41,538
"1394","MG","091","0873653","2010","MG","1547","06","MARIA LUIZA LOPES DA COSTA","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,389,0,1023386,2912549,3188664,83,35,-85502,0,-4,-661,0.01,4,661,0,0,88,36,538
"1395","MG","091","0873642","2010","MG","1383","06","CELIO HENRIQUE DA SILVA","DEFERIDO","2","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,785,0,1613708,2912549,3188664,70,36,-85106,0,-42,396,0.02,42,396,0,0,88,41,538
"1396","MG","091","0873414","2010","MG","1569","06","MAIRA DOS SANTOS CARLOS","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,380,0,1023386,2912549,3188664,84,36,-85511,0,-9,-405,0.01,9,405,0,0,88,36,538
"1397","MG","091","0873357","2010","MG","1351","06","IZAQUIAS PEREIRA DA COSTA","DEFERIDO","2","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,724,0,1613708,2912549,3188664,71,37,-85167,0,-61,344,0.02,61,344,0,0,88,41,538
"1398","MG","091","0873513","2010","MG","1389","06","EUSTÁQUIO JOSÉ DE OLIVEIRA","INDEFERIDO","8","REGISTRO NEGADO ANTES DA ELEIÇÃO","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,619,0,1613708,2912549,3188664,74,38,-85272,0,-77,-105,0.02,77,105,0,0,88,41,538
"1399","MG","091","0873701","2010","MG","1306","06","ALINE RODRIGUES RIBEIRO","DEFERIDO","2","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,604,0,1613708,2912549,3188664,75,39,-85287,0,-15,-15,0.02,15,15,0,0,88,41,538
"1400","MG","091","0873817","2010","MG","1343","06","HELENA MARIA DE SOUSA","INDEFERIDO","8","REGISTRO NEGADO ANTES DA ELEIÇÃO","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,568,0,1613708,2912549,3188664,77,40,-85323,0,-34,-36,0.02,34,36,0,0,88,41,538
"1401","MG","091","0728092","2010","MG","1317","06","TULIO GONÇALVES CORGOSINHO","DEFERIDO","2","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","130000000028","#NE","PC DO B / PMDB / PRB / PT","130000000028","TODOS JUNTOS POR MINAS","PC DO B / PMDB / PRB / PT","1","1","0","TODOS JUNTOS POR MINAS",1,4,276115,420,0,1613708,2912549,3188664,79,41,-85471,0,-130,-148,0.01,130,148,0,0,88,41,538
"1402","MG","101","0005142","2010","MG","3345","06","WALTER DA ROCHA TOSTA","DEFERIDO","1","ELEITO","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,86192,0,179336,392790,406902,1,1,46099,0,NA,NA,21.18,NA,NA,NA,NA,75,45,538
"1403","MG","101","0723313","2010","MG","1707","06","RODRIGO MOREIRA LADEIRA GRILO","DEFERIDO","1","ELEITO","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,40093,0,179877,392790,406902,2,1,0,1,-46099,-46099,9.85,46099,46099,1,1,75,21,538
"1404","MG","101","0656971","2010","MG","2700","06","ALESSANDRO MARQUES","DEFERIDO","2","SUPLENTE","#NE","#NE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,21635,0,33577,392790,406902,5,1,-18458,0,-3384,-18458,5.32,3384,18458,0,1,75,9,538
"1405","MG","101","0132710","2010","MG","1780","06","GEREMIAS FERREIRA DE BRITO","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,26798,0,179877,392790,406902,3,2,-13295,0,-13295,5163,6.59,13295,5163,0,0,75,21,538
"1406","MG","101","0741484","2010","MG","3335","06","PAULO CESAR FERREIRA DOS SANTOS","DEFERIDO","2","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","2","2","0","UNIDOS POR MINAS",1,3,14112,16634,0,179336,392790,406902,7,2,-23459,0,-3612,-10164,4.09,3612,10164,0,0,75,45,538
"1407","MG","101","0148564","2010","MG","2701","06","JOÃO JOSÉ JOAQUIM DE OLIVEIRA","DEFERIDO","2","SUPLENTE","#NE","#NE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,3942,0,33577,392790,406902,20,2,-36151,0,-408,-12692,0.97,408,12692,0,0,75,9,538
"1408","MG","101","0873319","2010","MG","1755","06","GUSTAVO MARQUES CARVALHO MITRE","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,25019,0,179877,392790,406902,4,3,-15074,0,-1779,21077,6.15,1779,21077,0,0,75,21,538
"1409","MG","101","0148726","2010","MG","3351","06","HUGO CESAR REZENDE THOME","DEFERIDO","2","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,11029,0,179336,392790,406902,8,3,-29064,0,-5605,-13990,2.71,5605,13990,0,1,75,45,538
"1410","MG","101","0498531","2010","MG","2733","06","ERASMO RODRIGUES DINIZ","DEFERIDO","2","SUPLENTE","#NE","#NE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,2923,0,33577,392790,406902,25,3,-37170,0,-69,-8106,0.72,69,8106,0,0,75,9,538
"1411","MG","101","0656913","2010","MG","1787","06","OMAR RESENDE PERES FILHO","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","3","3","0","UNIDOS POR MINAS",1,3,14112,20246,0,179877,392790,406902,6,4,-19847,0,-1389,17323,4.98,1389,17323,0,0,75,21,538
"1412","MG","101","0005588","2010","MG","3333","06","ALFREDO CARDOSO TEIXEIRA FILHO","DEFERIDO","2","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,8680,0,179336,392790,406902,11,4,-31413,0,-16,-11566,2.13,16,11566,0,0,75,45,538
"1413","MG","101","0120152","2010","MG","2777","06","JOSÉ DAMASCENO","DEFERIDO","2","SUPLENTE","#NE","#NE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,2381,0,33577,392790,406902,31,4,-37712,0,-106,-6299,0.59,106,6299,0,0,75,9,538
"1414","MG","101","0140102","2010","MG","1745","06","JOSE IRINEU DE RESENDE","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,10587,0,179877,392790,406902,9,5,-29506,0,-442,8206,2.6,442,8206,0,0,75,21,538
"1415","MG","101","0500660","2010","MG","3330","06","VANDERLEI DA ROCHA TEIXEIRA","DEFERIDO","2","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","2","2","0","UNIDOS POR MINAS",1,3,14112,7204,0,179336,392790,406902,13,5,-32889,0,-116,-3383,1.77,116,3383,0,0,75,45,538
"1416","MG","101","0722054","2010","MG","2772","06","FRANCE LOPES DE FARIA","DEFERIDO","2","SUPLENTE","#NE","#NE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,1093,0,33577,392790,406902,44,5,-39000,0,-1,-6111,0.27,1,6111,0,0,75,9,538
"1417","MG","101","0005895","2010","MG","1739","06","MARCO REGIS DE ALMEIDA LIMA","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,8696,0,179877,392790,406902,10,6,-31397,0,-1891,7603,2.14,1891,7603,0,0,75,21,538
"1418","MG","101","0486400","2010","MG","3310","06","JULIO CESAR MARTINS GONCALVES","DEFERIDO","2","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,7092,0,179336,392790,406902,14,6,-33001,0,-112,-1604,1.74,112,1604,0,0,75,45,538
"1419","MG","101","0477818","2010","MG","2707","06","MARIA PERPETUO SOCORRO DE MORAIS","DEFERIDO","2","SUPLENTE","#NE","#NE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,580,0,33577,392790,406902,52,6,-39513,0,-18,-6512,0.14,18,6512,0,0,75,9,538
"1420","MG","101","0145937","2010","MG","1789","06","FLAVIO BARBOSA DA SILVA","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,7320,0,179877,392790,406902,12,7,-32773,0,-1360,6740,1.8,1360,6740,0,0,75,21,538
"1421","MG","101","0103200","2010","MG","3334","06","JANIO PAULO DA SILVA","DEFERIDO","2","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,4350,0,179336,392790,406902,19,7,-35743,0,-799,-2970,1.07,799,2970,0,0,75,45,538
"1422","MG","101","0873488","2010","MG","2727","06","DERLI VALADARES DA ROCHA","DEFERIDO","2","SUPLENTE","#NE","#NE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,431,0,33577,392790,406902,57,7,-39662,0,-63,-3919,0.11,63,3919,0,0,75,9,538
"1423","MG","101","0005890","2010","MG","1722","06","ALFREDO PASTORI NETO","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","2","2","0","UNIDOS POR MINAS",1,3,14112,6690,0,179877,392790,406902,15,8,-33403,0,-402,6259,1.64,402,6259,0,0,75,21,538
"1424","MG","101","0726212","2010","MG","3358","06","RAYMUNDO LUIZ MOREIRA LOPES","DEFERIDO","2","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,3413,0,179336,392790,406902,21,8,-36680,0,-529,-3277,0.84,529,3277,0,0,75,45,538
"1425","MG","101","0873827","2010","MG","2717","06","WELINTON SCUTARI","DEFERIDO","2","SUPLENTE","#NE","#NE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,323,0,33577,392790,406902,61,8,-39770,0,-56,-3090,0.08,56,3090,0,0,75,9,538
"1426","MG","101","0873869","2010","MG","1713","06","MELQUISEDEQUE GOMES DOS SANTOS","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,5814,0,179877,392790,406902,16,9,-34279,0,-876,5491,1.43,876,5491,0,0,75,21,538
"1427","MG","101","0006017","2010","MG","3312","06","DEUSDEDIT BERNARDO DOS REIS","DEFERIDO","2","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","2","2","0","UNIDOS POR MINAS",1,3,14112,2992,0,179336,392790,406902,24,9,-37101,0,-95,-2822,0.74,95,2822,0,0,75,45,538
"1428","MG","101","0160173","2010","MG","2711","06","MARIA JUNIA PEREIRA SOBRINHO","DEFERIDO","2","SUPLENTE","#NE","#NE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,269,0,33577,392790,406902,64,9,-39824,0,-41,-2723,0.07,41,2723,0,0,75,9,538
"1429","MG","101","0873809","2010","MG","1777","06","VINICIUS ANGELO ARAUJO","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,5636,0,179877,392790,406902,17,10,-34457,0,-178,5367,1.39,178,5367,0,0,75,21,538
"1430","MG","101","0115521","2010","MG","3323","06","ISA BATISTA DE SOUSA","DEFERIDO","2","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,2896,0,179336,392790,406902,27,10,-37197,0,-23,-2740,0.71,23,2740,0,0,75,45,538
"1431","MG","101","0143334","2010","MG","1717","06","LUIZ ANTONIO DE BASTOS ANDRADE","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,5149,0,179877,392790,406902,18,11,-34944,0,-487,2253,1.27,487,2253,0,0,75,21,538
"1432","MG","101","0656853","2010","MG","3344","06","JOSE ROQUE DA SILVA FILHO","DEFERIDO","2","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,2622,0,179336,392790,406902,29,11,-37471,0,-201,-2527,0.64,201,2527,0,0,75,45,538
"1433","MG","101","0148400","2010","MG","1788","06","JOSE MARTINS DA SILVA","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,3098,0,179877,392790,406902,22,12,-36995,0,-315,476,0.76,315,476,0,0,75,21,538
"1434","MG","101","0718910","2010","MG","3380","06","EVALDO LAGO DE MENDONÇA","DEFERIDO","2","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,2487,0,179336,392790,406902,30,12,-37606,0,-135,-611,0.61,135,611,0,0,75,45,538
"1435","MG","101","0161147","2010","MG","1711","06","MESSIAS DE FATIMA CORREA","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,3087,0,179877,392790,406902,23,13,-37006,0,-11,600,0.76,11,600,0,0,75,21,538
"1436","MG","101","0873335","2010","MG","3355","06","JOEL BARBOSA FRANCISCO","DEFERIDO","2","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","3","3","0","UNIDOS POR MINAS",1,3,14112,2299,0,179336,392790,406902,32,13,-37794,0,-82,-788,0.57,82,788,0,0,75,45,538
"1437","MG","101","0873519","2010","MG","1723","06","VALTER TEIXEIRA DE SOUZA","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,2919,0,179877,392790,406902,26,14,-37174,0,-4,620,0.72,4,620,0,0,75,21,538
"1438","MG","101","0656830","2010","MG","3399","06","ADÃO MARTINS DE SOUZA","DEFERIDO","2","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,2289,0,179336,392790,406902,33,14,-37804,0,-10,-630,0.56,10,630,0,0,75,45,538
"1439","MG","101","0873478","2010","MG","1700","06","JOSE JACINTO DA SILVA","DEFERIDO","2","SUPLENTE","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","130000000003","#NE","PMN / PSDC / PSL","130000000003","UNIDOS POR MINAS","PMN / PSDC / PSL","1","1","0","UNIDOS POR MINAS",1,3,14112,2823,0,179877,392790,406902,28,15,-37270,0,-73,534,0.69,73,534,0,0,75,21,538
